source_id,chunk_id,title,target_collection,use_mode,risk_scope,language,chunk_type,topics,population_tags,review_hold_reasons,content_preview
CCI_BIPOLAR,CCI_BIPOLAR_e46c415e_00017_073bb925e7f0,Bipolar self-help resources,professional_knowledge,psychoeducation_only,normal,en,exercise,bipolar_disorder;mania;sleep,adults,,"What sorts of symptoms do you experience? On the next page is a Symptom Record worksheet. Take a few minutes to write down what you experience when you are feeling well, that is, when you are neither depressed nor hypomanic or manic. Then think of how you feel"
WHO_EASE_INTERVENTION_2023,WHO_EASE_INTERVENTION_2023_d04baa2f_00376_719ebeeec917,Early Adolescent Skills for Emotions (EASE),interventions,direct_user_support,normal,en,psychoeducation,stress;anxiety;low_mood;emotion_regulation;caregiver_support,adolescents;caregivers;parents,,"This could include two different participants to act as the helper for each of the Stop, Think, Go steps (e.g. six participants have a turn). You can support the participants as they do this. c Another option is where you keep the participants in the pairs or "
WHO_EASE_INTERVENTION_2023,WHO_EASE_INTERVENTION_2023_d04baa2f_00377_2915e75afa74,Early Adolescent Skills for Emotions (EASE),interventions,direct_user_support,normal,en,psychoeducation,stress;anxiety;low_mood;emotion_regulation;caregiver_support,adolescents;caregivers;parents,,group psychological help for young adolescents impaired by distress in communities exposed to adversity Adolescent activity 6.5. Preparing for the end of the intervention 5 minutes Prepare participants for the end of EASE Allow participants to share reactions 
WHO_EASE_INTERVENTION_2023,WHO_EASE_INTERVENTION_2023_d04baa2f_00378_ffc9afa9b56c,Early Adolescent Skills for Emotions (EASE),interventions,direct_user_support,normal,en,psychoeducation,stress;anxiety;low_mood;emotion_regulation;caregiver_support,adolescents;caregivers;parents,,Build their confidence by telling participants: c that they know all the skills really well and can practise them on their own; and c that the next session will focus on helping them continue these skills after the group ends. Ask participants to think of idea
WHO_EASE_INTERVENTION_2023,WHO_EASE_INTERVENTION_2023_d04baa2f_00379_c14e0f4fbfda,Early Adolescent Skills for Emotions (EASE),interventions,direct_user_support,normal,en,exercise,stress;anxiety;low_mood;emotion_regulation;caregiver_support,adolescents;caregivers;parents,,"Adolescent activity 6.6. previous sessions) “Today we practised managing problems again. Hopefully you will be able to keep managing your problems this week.” Slow Breathing, in their workbooks. This skill now helps participants to learn how to use Slow Changi"
WHO_EASE_INTERVENTION_2023,WHO_EASE_INTERVENTION_2023_d04baa2f_00380_aceb4f457f61,Early Adolescent Skills for Emotions (EASE),interventions,direct_user_support,normal,en,psychoeducation,stress;anxiety;low_mood;emotion_regulation;caregiver_support,adolescents;caregivers;parents,,group psychological help for young adolescents impaired by distress in communities exposed to adversity Five sections will be complete from the previous session.  Adolescent session 7. Brighter futures SESSION AIMS Consolidate learning from sessions 1 to 6. In
WHO_EASE_INTERVENTION_2023,WHO_EASE_INTERVENTION_2023_d04baa2f_00381_27ed49a96060,Early Adolescent Skills for Emotions (EASE),interventions,direct_user_support,normal,en,psychoeducation,stress;anxiety;low_mood;emotion_regulation;caregiver_support,adolescents;caregivers;parents,,group psychological help for young adolescents impaired by distress in communities exposed to adversity activity 7.3. Brighter Futures Educate on what to expect in the future participants’ confidence in responding to future problems and big feelings Skills pos
WHO_EASE_INTERVENTION_2023,WHO_EASE_INTERVENTION_2023_d04baa2f_00382_8074b739ec17,Early Adolescent Skills for Emotions (EASE),interventions,direct_user_support,normal,en,psychoeducation,stress;anxiety;low_mood;emotion_regulation;caregiver_support,adolescents;caregivers;parents,,"Adolescent activity 7.1. Display the group rules poster. Remind participants that this is the last session. Play an activity or game, or sing a song to promote social cohesion (see Annex 2 for ideas)."
WHO_EASE_INTERVENTION_2023,WHO_EASE_INTERVENTION_2023_d04baa2f_00383_65621352fbc4,Early Adolescent Skills for Emotions (EASE),interventions,direct_user_support,normal,en,exercise,stress;anxiety;low_mood;emotion_regulation;caregiver_support,adolescents;caregivers;parents,,group psychological help for young adolescents impaired by distress in communities exposed to adversity Adolescent activity 7.2. Review home practice 30 minutes Workbooks Annex 3. Helpful hints for 1. Give a summary of session 6. Help participants manage any p
WHO_EASE_INTERVENTION_2023,WHO_EASE_INTERVENTION_2023_d04baa2f_00384_b1f2dcf0ad71,Early Adolescent Skills for Emotions (EASE),interventions,direct_user_support,normal,en,exercise,stress;anxiety;low_mood;emotion_regulation;caregiver_support,adolescents;caregivers;parents,,4. Invite participant to discuss Changing My Actions home practice (5 minutes). Invite participants to share what activities or steps they completed for home practice. c Ask participants how they felt before and after doing the activity or step (their feelings
WHO_EASE_INTERVENTION_2023,WHO_EASE_INTERVENTION_2023_d04baa2f_00385_0d100acef255,Early Adolescent Skills for Emotions (EASE),interventions,direct_user_support,normal,en,psychoeducation,stress;anxiety;low_mood;emotion_regulation;caregiver_support,adolescents;caregivers;parents,,You must be prepared to support the participants by reading Annex 9 Be prepared to choose a few of the participant’s experiences to use in role play (see Box 4). Be prepared and read the “Guide for helper to respond to participants” below. If participants do n
WHO_EASE_INTERVENTION_2023,WHO_EASE_INTERVENTION_2023_d04baa2f_00386_a37853965348,Early Adolescent Skills for Emotions (EASE),interventions,direct_user_support,normal,en,psychoeducation,stress;anxiety;low_mood;emotion_regulation;caregiver_support,adolescents;caregivers;parents,,When participants share their experiences ask them to focus on: c the idea they planned to try c what happened when they tried that idea c what has happened with their problem (has it been solved partially or completely or not at all? ). Guide for helper to re
WHO_EASE_INTERVENTION_2023,WHO_EASE_INTERVENTION_2023_d04baa2f_00387_6337d2d457cc,Early Adolescent Skills for Emotions (EASE),interventions,direct_user_support,normal,en,psychoeducation,stress;anxiety;low_mood;emotion_regulation;caregiver_support,adolescents;caregivers;parents,,"group psychological help for young adolescents impaired by distress in communities exposed to adversity 2. If the problem was solved BUT in a problematic way: For example, the solution will lead to more problems later e.g. hitting their sibling to get them to "
WHO_EASE_INTERVENTION_2023,WHO_EASE_INTERVENTION_2023_d04baa2f_00388_579e1ecbb667,Early Adolescent Skills for Emotions (EASE),interventions,direct_user_support,normal,en,psychoeducation,stress;anxiety;low_mood;emotion_regulation;caregiver_support,adolescents;caregivers;parents,,Invite the whole group to help the participant review their original ideas on the leaves as well as think of new ideas (e.g. new leaves). If appropriate use role play for this (see Box 5). Participant then chooses the best idea. 4. If the problem was not solve
WHO_EASE_INTERVENTION_2023,WHO_EASE_INTERVENTION_2023_d04baa2f_00389_e72c70e822ec,Early Adolescent Skills for Emotions (EASE),interventions,direct_user_support,normal,en,exercise,stress;anxiety;low_mood;emotion_regulation;caregiver_support,adolescents;caregivers;parents,,"Teach the group that in this circumstance, go back to: c Stop (step 1) if the problem needs to be defined better; or c Think (step 2) to think of more ideas to solve the problem again. Invite the whole group to help the participant think of new ideas. If appro"
WHO_EASE_INTERVENTION_2023,WHO_EASE_INTERVENTION_2023_d04baa2f_00392_3e304323b762,Early Adolescent Skills for Emotions (EASE),interventions,direct_user_support,normal,en,psychoeducation,stress;anxiety;low_mood;emotion_regulation;caregiver_support,adolescents;caregivers;parents,,group psychological help for young adolescents impaired by distress in communities exposed to adversity Adolescent activity 7.3. Brighter futures 40 minutes Educate participants on what to expect in the future Improve participants’ confidence in responding to 
WHO_EASE_INTERVENTION_2023,WHO_EASE_INTERVENTION_2023_d04baa2f_00393_7b1277d5329d,Early Adolescent Skills for Emotions (EASE),interventions,direct_user_support,normal,en,psychoeducation,stress;anxiety;low_mood;emotion_regulation;caregiver_support,adolescents;caregivers;parents,,"However, you must decide whether or not the suggested strategies are actually helpful: c Remember helpful coping strategies reduce big feelings. They do not cause harm to the participant or anyone else. Examples are talking to someone you trust, asking for hel"
WHO_EASE_INTERVENTION_2023,WHO_EASE_INTERVENTION_2023_d04baa2f_00394_6ce18e4c2288,Early Adolescent Skills for Emotions (EASE),interventions,direct_user_support,normal,en,psychoeducation,stress;anxiety;low_mood;emotion_regulation;caregiver_support,adolescents;caregivers;parents,,Ask the group what Kian did when he started experiencing problems and big feelings after he had learned all the EASE skills. c Look for answers that identify skills learned in this intervention. Ask participants what will they do if they encounter problems in 
WHO_EASE_INTERVENTION_2023,WHO_EASE_INTERVENTION_2023_d04baa2f_00395_61c06eea4d98,Early Adolescent Skills for Emotions (EASE),interventions,direct_user_support,normal,en,psychoeducation,stress;anxiety;low_mood;emotion_regulation;caregiver_support,adolescents;caregivers;parents,,"The Feelings Pot in session 1 helps us to notice big feelings. This is an important skill because the more we practise it, the better we will be at noticing our feelings before they get too big. Can you remember the other skills we have learned in this interve"
WHO_EASE_INTERVENTION_2023,WHO_EASE_INTERVENTION_2023_d04baa2f_00396_2f3253782bcd,Early Adolescent Skills for Emotions (EASE),interventions,direct_user_support,normal,en,psychoeducation,stress;anxiety;low_mood;emotion_regulation;caregiver_support,adolescents;caregivers;parents,,” c Answer: Changing My Actions is when we plan to do meaningful or enjoyable activities that improve our mood. “What was the skill we learned to cope with problems? What does it help to do? ” c Answer: Managing My Problems helps us to solve problems using Sto
WHO_EASE_INTERVENTION_2023,WHO_EASE_INTERVENTION_2023_d04baa2f_00397_8d8533845c0b,Early Adolescent Skills for Emotions (EASE),interventions,direct_user_support,normal,en,psychoeducation,stress;anxiety;low_mood;emotion_regulation;caregiver_support,adolescents;caregivers;parents,,"group psychological help for young adolescents impaired by distress in communities exposed to adversity Manage big feelings or problems in the future. Read out the list of example problems, below. Ask participants to suggest which skills from EASE will be most"
WHO_EASE_INTERVENTION_2023,WHO_EASE_INTERVENTION_2023_d04baa2f_00398_c286bfafe3d1,Early Adolescent Skills for Emotions (EASE),interventions,direct_user_support,normal,en,communication_skill,stress;anxiety;low_mood;emotion_regulation;caregiver_support,adolescents;caregivers;parents,,List of problems in bold text: c Fighting with a friend: Managing My Problems c Fast heart beat at night-time: Calming My Body (Slow Breathing) c Having problems doing school work: Managing My Problems c Stopped playing with friends: Changing My Actions c Feel
WHO_EASE_INTERVENTION_2023,WHO_EASE_INTERVENTION_2023_d04baa2f_00399_78dd6bdf19ce,Early Adolescent Skills for Emotions (EASE),interventions,direct_user_support,normal,en,psychoeducation,stress;anxiety;low_mood;emotion_regulation;caregiver_support,adolescents;caregivers;parents,,Do a craft activity: making reminders of the EASE skills (15 minutes). Display the EASE Adolescent Skills poster to help participants remember the EASE skills. Explain to participants that they will each make something to help remind them about the EASE skills
WHO_EASE_INTERVENTION_2023,WHO_EASE_INTERVENTION_2023_d04baa2f_00400_7748e7c2a0b9,Early Adolescent Skills for Emotions (EASE),interventions,direct_user_support,normal,en,psychoeducation,stress;anxiety;low_mood;emotion_regulation;caregiver_support,adolescents;caregivers;parents,,Adolescent activity 7.4. Ending the intervention 20 minutes Closing activity or graduating ceremony previous sessions) Certificates (optional) 1. Closing summary Tell the participants that they have now finished the intervention. Share your thoughts about the 
WHO_EASE_INTERVENTION_2023,WHO_EASE_INTERVENTION_2023_d04baa2f_00401_553342d69a73,Early Adolescent Skills for Emotions (EASE),interventions,direct_user_support,normal,en,psychoeducation,stress;anxiety;low_mood;emotion_regulation;caregiver_support,adolescents;caregivers;parents,,Ask them to share: c One positive thing about EASE (e.g. “It helped me manage my anger better”) or one positive thing about the other participants (e.g. “I found the people in this group supportive”). c One goal they have for the future. This could be somethin
WHO_EASE_INTERVENTION_2023,WHO_EASE_INTERVENTION_2023_d04baa2f_00402_20666986c3dd,Early Adolescent Skills for Emotions (EASE),interventions,direct_user_support,normal,en,psychoeducation,stress;anxiety;low_mood;emotion_regulation;caregiver_support,adolescents;caregivers;parents,,group psychological help for young adolescents impaired by distress in communities exposed to adversity Six sections will be complete from the previous session. Decorate the last blank section. Now there should be one blank section left on their Strengths pape
WHO_EASE_INTERVENTION_2023,WHO_EASE_INTERVENTION_2023_d04baa2f_00403_3589599b0d83,Early Adolescent Skills for Emotions (EASE),interventions,direct_user_support,normal,en,psychoeducation,stress;anxiety;low_mood;emotion_regulation;caregiver_support,adolescents;caregivers;parents,,"If resources are available, you could provide participants with a graduation certificate. If resources are available, you could provide participants with their own copy of the Storybook."
WHO_EASE_INTERVENTION_2023,WHO_EASE_INTERVENTION_2023_d04baa2f_00404_42e6573dc2e9,Early Adolescent Skills for Emotions (EASE),interventions,direct_user_support,normal,en,communication_skill,stress;anxiety;low_mood;emotion_regulation;caregiver_support,adolescents;caregivers;parents,,17 0 group psychological help for young adolescents impaired by distress in communities exposed to adversity Caregiver session 1. Understanding big feelings SESSION AIMS To improve caregivers’ knowledge of big feelings in young adolescents. To improve caregive
WHO_EASE_INTERVENTION_2023,WHO_EASE_INTERVENTION_2023_d04baa2f_00405_59c2b5194e66,Early Adolescent Skills for Emotions (EASE),interventions,direct_user_support,normal,en,psychoeducation,stress;anxiety;low_mood;emotion_regulation;caregiver_support,adolescents;caregivers;parents,,TOPIC AIMS MATERIALS ANNEX TIME27 activity 1.5. big feelings in adolescents Learn the common causes and signs of big feelings in childhood accurately feelings in Possible Causes poster Understand- ing Big Feel- ings poster Body Map activity 1.6. Responding to 
WHO_EASE_INTERVENTION_2023,WHO_EASE_INTERVENTION_2023_d04baa2f_00406_6616eb2373ee,Early Adolescent Skills for Emotions (EASE),interventions,direct_user_support,normal,en,psychoeducation,stress;anxiety;low_mood;emotion_regulation;caregiver_support,adolescents;caregivers;parents,,"17 2 group psychological help for young adolescents impaired by distress in communities exposed to adversity Caregiver activity 1.1. introductions 10 minutes Help participants relax 2. Introduce yourself. Give your name, and something about yourself that you a"
WHO_EASE_INTERVENTION_2023,WHO_EASE_INTERVENTION_2023_d04baa2f_00407_f39d338bd993,Early Adolescent Skills for Emotions (EASE),interventions,direct_user_support,normal,en,psychoeducation,stress;anxiety;low_mood;emotion_regulation;caregiver_support,adolescents;caregivers;parents,,"17 3 Caregiver activity 1.2. Review of EASE 5 minutes Give an overview of the aims of EASE 1. Briefly describe the aims of EASE. Acknowledge that the caregivers’ children have been experiencing emotional problems. If needed, refer to the main emotional difficu"
WHO_EASE_INTERVENTION_2023,WHO_EASE_INTERVENTION_2023_d04baa2f_00408_56310c6fe7c3,Early Adolescent Skills for Emotions (EASE),interventions,direct_user_support,normal,en,communication_skill,stress;anxiety;low_mood;emotion_regulation;caregiver_support,adolescents;caregivers;parents,,"Explain that each session will: c provide information about what the children are learning in their sessions; and c teach skills to help caregivers support their child. Explain that: c the intervention includes a mixture of activities, discussion, and listenin"
WHO_EASE_INTERVENTION_2023,WHO_EASE_INTERVENTION_2023_d04baa2f_00409_570b3f3b0e8c,Early Adolescent Skills for Emotions (EASE),interventions,direct_user_support,normal,en,psychoeducation,stress;anxiety;low_mood;emotion_regulation;caregiver_support,adolescents;caregivers;parents,,group psychological help for young adolescents impaired by distress in communities exposed to adversity Caregiver activity 1.3. Group rules 5 minutes Set rules and expectations for how to behave in the Promote cohesion within the group 1. Explain that we need 
WHO_EASE_INTERVENTION_2023,WHO_EASE_INTERVENTION_2023_d04baa2f_00411_86d915f316ae,Early Adolescent Skills for Emotions (EASE),interventions,direct_user_support,normal,en,psychoeducation,stress;anxiety;low_mood;emotion_regulation;caregiver_support,adolescents;caregivers;parents,,“I want to tell you about confidentiality. This means everyone here must agree to keep what is discussed at these meetings private. We must not talk to people outside of this group about the other people who are in this group. But you can talk about what you y
WHO_EASE_INTERVENTION_2023,WHO_EASE_INTERVENTION_2023_d04baa2f_00412_159f19ece384,Early Adolescent Skills for Emotions (EASE),interventions,direct_user_support,normal,en,psychoeducation,stress;anxiety;low_mood;emotion_regulation;caregiver_support,adolescents;caregivers;parents,,But there are three times when I will need to break confidentiality even if you do not want me to. The first time is if you are at risk of hurting yourself or ending your life. The second time for breaking confidentiality is if you are at risk of seriously hur
WHO_EASE_INTERVENTION_2023,WHO_EASE_INTERVENTION_2023_d04baa2f_00413_36a8249eaf4d,Early Adolescent Skills for Emotions (EASE),interventions,direct_user_support,normal,en,psychoeducation,stress;anxiety;low_mood;emotion_regulation;caregiver_support,adolescents;caregivers;parents,,"However, in some situations, where the child is at risk of harm, we may have to break confidentiality by speaking to you as their caregiver, even if a child does not want us to. To help keep you safe I would first talk to you to let you know what I am doing. T"
WHO_EASE_INTERVENTION_2023,WHO_EASE_INTERVENTION_2023_d04baa2f_00414_925f4edab4ff,Early Adolescent Skills for Emotions (EASE),interventions,direct_user_support,normal,en,psychoeducation,stress;anxiety;low_mood;emotion_regulation;caregiver_support,adolescents;caregivers;parents,,group psychological help for young adolescents impaired by distress in communities exposed to adversity Caregiver activity 1.4. EASE adolescent skills review 10 minutes Learn about the skills being taught to their child in the EASE adolescent group Improve abi
WHO_EASE_INTERVENTION_2023,WHO_EASE_INTERVENTION_2023_d04baa2f_00415_0b74b1cb5437,Early Adolescent Skills for Emotions (EASE),interventions,direct_user_support,normal,en,psychoeducation,stress;anxiety;low_mood;emotion_regulation;caregiver_support,adolescents;caregivers;parents,,"Tell caregivers you will provide more details about two of the skills now. 2. Provide a brief review about EASE adolescent sessions 1 and 2. “In session 1, your children will learn about different feelings and how to identify these feelings. Your children will"
WHO_EASE_INTERVENTION_2023,WHO_EASE_INTERVENTION_2023_d04baa2f_00416_7d90edaeec7f,Early Adolescent Skills for Emotions (EASE),interventions,direct_user_support,normal,en,exercise,stress;anxiety;low_mood;emotion_regulation;caregiver_support,adolescents;caregivers;parents,,"17 7 3. Explain home practice. Say that children will be given home practice after each EASE session. Explain it is important for caregivers to support their child to do their home practice. Emphasize that if children do not do the home practice, caregivers mu"
WHO_EASE_INTERVENTION_2023,WHO_EASE_INTERVENTION_2023_d04baa2f_00417_fa8aba14246f,Early Adolescent Skills for Emotions (EASE),interventions,direct_user_support,normal,en,psychoeducation,stress;anxiety;low_mood;emotion_regulation;caregiver_support,adolescents;caregivers;parents,,17 8 group psychological help for young adolescents impaired by distress in communities exposed to adversity Caregiver activity 1.5. Understanding big feelings in adolescents 15 minutes Learn the common causes and signs of big feelings in childhood Learn to ac
WHO_EASE_INTERVENTION_2023,WHO_EASE_INTERVENTION_2023_d04baa2f_00418_93a952e570b9,Early Adolescent Skills for Emotions (EASE),interventions,direct_user_support,normal,en,psychoeducation,stress;anxiety;low_mood;emotion_regulation;caregiver_support,adolescents;caregivers;parents,,There are many reasons why this can happen.” 2. Explain the common causes of big feelings in children. Bring caregivers’ attention to the Possible Causes poster. Briefly describe the four possible causes of big feelings in children: c The child’s environment (
WHO_EASE_INTERVENTION_2023,WHO_EASE_INTERVENTION_2023_d04baa2f_00419_e058acf18b9c,Early Adolescent Skills for Emotions (EASE),interventions,direct_user_support,normal,en,psychoeducation,stress;anxiety;low_mood;emotion_regulation;caregiver_support,adolescents;caregivers;parents,,"The caregiver and child interaction is the focus of this intervention because it can be changed. Good caregiver and child interactions are one of the best protective factors for children’s well- being. Emphasize that with help, most children will get better an"
WHO_EASE_INTERVENTION_2023,WHO_EASE_INTERVENTION_2023_d04baa2f_00420_36261a0be193,Early Adolescent Skills for Emotions (EASE),interventions,direct_user_support,normal,en,psychoeducation,stress;anxiety;low_mood;emotion_regulation;caregiver_support,adolescents;caregivers;parents,,"17 9 3. Explain the common signs of big feelings in children. “I will now explain the common signs of big feelings. Many of these signs are normal responses to difficult experiences. For example, it is normal to feel sad when someone we love has died. Or it is"
WHO_EASE_INTERVENTION_2023,WHO_EASE_INTERVENTION_2023_d04baa2f_00421_f9c101ab797a,Early Adolescent Skills for Emotions (EASE),interventions,direct_user_support,normal,en,psychoeducation,stress;anxiety;low_mood;emotion_regulation;caregiver_support,adolescents;caregivers;parents,,"“When your child is feeling overwhelmed with big feelings of sadness, worry, stress or anger, you can notice changes in how they are feeling or behaving.” Display the Understanding Big Feelings poster. Point to each character and explain the differences betwee"
WHO_EASE_INTERVENTION_2023,WHO_EASE_INTERVENTION_2023_d04baa2f_00422_fa295f9bf3d8,Early Adolescent Skills for Emotions (EASE),interventions,direct_user_support,normal,en,psychoeducation,stress;anxiety;low_mood;emotion_regulation;caregiver_support,adolescents;caregivers;parents,,These sensations can include: fast heart rate [draw a heart] fast breathing [draw lines coming out of mouth] headaches [draw a line across the forehead] stomach pains or sickness [draw a circle over the stomach] sweating [draw circles over the armpits] feeling
WHO_EASE_INTERVENTION_2023,WHO_EASE_INTERVENTION_2023_d04baa2f_00423_0ef5bb3050cc,Early Adolescent Skills for Emotions (EASE),interventions,direct_user_support,normal,en,psychoeducation,stress;anxiety;low_mood;emotion_regulation;caregiver_support,adolescents;caregivers;parents,,group psychological help for young adolescents impaired by distress in communities exposed to adversity Explain the behaviour changes. “Big feelings affect how a person acts or behaves. Common behaviour changes include sleeping more or finding it difficult to 
WHO_EASE_INTERVENTION_2023,WHO_EASE_INTERVENTION_2023_d04baa2f_00424_65a4dadf4a91,Early Adolescent Skills for Emotions (EASE),interventions,direct_user_support,normal,en,psychoeducation,stress;anxiety;low_mood;emotion_regulation;caregiver_support,adolescents;caregivers;parents,,"For example, a child who is feeling worried can repeatedly ask for reassurance and say things such as: ‘Am I doing this right? ’. Or a child with thoughts that they are not good enough can say things such as ‘I cannot do this,’ or ‘no one cares about me.’” 4. "
WHO_EASE_INTERVENTION_2023,WHO_EASE_INTERVENTION_2023_d04baa2f_00425_32aa897fea70,Early Adolescent Skills for Emotions (EASE),interventions,direct_user_support,normal,en,psychoeducation,stress;anxiety;low_mood;emotion_regulation;caregiver_support,adolescents;caregivers;parents,,"If this happens, it is important that you know how to help your child in the best way possible.” 28 Adapt example thoughts to culture and context."
WHO_EASE_INTERVENTION_2023,WHO_EASE_INTERVENTION_2023_d04baa2f_00426_6c4cbb66f9e7,Early Adolescent Skills for Emotions (EASE),interventions,direct_user_support,normal,en,psychoeducation,stress;anxiety;low_mood;emotion_regulation;caregiver_support,adolescents;caregivers;parents,,"Break the myths. Emphasize that talking about suicide will not cause suicide to happen. Explain that many people worry that asking about suicide will increase the chance of suicide or give the child ideas. This is understandable, but it is a myth. Explain that"
WHO_EASE_INTERVENTION_2023,WHO_EASE_INTERVENTION_2023_d04baa2f_00427_030067709a3b,Early Adolescent Skills for Emotions (EASE),interventions,direct_user_support,normal,en,psychoeducation,stress;anxiety;low_mood;emotion_regulation;caregiver_support,adolescents;caregivers;parents,,"” If a caregiver is worried that their child is at risk of suicide, for example because their child does or say things that suggest they feel hopeless currently or hopeless about the future, instruct caregivers to contact the helper or a health clinic. 29 This"
WHO_EASE_INTERVENTION_2023,WHO_EASE_INTERVENTION_2023_d04baa2f_00428_8592019b9a71,Early Adolescent Skills for Emotions (EASE),interventions,direct_user_support,normal,en,psychoeducation,stress;anxiety;low_mood;emotion_regulation;caregiver_support,adolescents;caregivers;parents,,They can be experiencing physical signs such as having headaches. Or they can be finding it hard to do any of their usual activities. Sometimes there are more arguments between you and your child. These sessions aim to help you to become more skilled in helpin
WHO_EASE_INTERVENTION_2023,WHO_EASE_INTERVENTION_2023_d04baa2f_00429_9ed96ce2fea7,Early Adolescent Skills for Emotions (EASE),interventions,direct_user_support,normal,en,psychoeducation,stress;anxiety;low_mood;emotion_regulation;caregiver_support,adolescents;caregivers;parents,,group psychological help for young adolescents impaired by distress in communities exposed to adversity Caregiver activity 1.6. Responding to feelings 20 minutes Improve skills in soothing their child when they are distressed 1. Group activity: identifying and
WHO_EASE_INTERVENTION_2023,WHO_EASE_INTERVENTION_2023_d04baa2f_00430_cafcce2adab3,Early Adolescent Skills for Emotions (EASE),interventions,direct_user_support,normal,en,psychoeducation,stress;anxiety;low_mood;emotion_regulation;caregiver_support,adolescents;caregivers;parents,,"“Try to remember back to when your child was a baby, they were first learning to walk and had a little fall and started crying. You probably scooped them up with a cuddle and a soothing word. Slowly their tears would stop, and they would feel calm again. Your "
WHO_EASE_INTERVENTION_2023,WHO_EASE_INTERVENTION_2023_d04baa2f_00431_c3d24385c77a,Early Adolescent Skills for Emotions (EASE),interventions,direct_user_support,normal,en,psychoeducation,stress;anxiety;low_mood;emotion_regulation;caregiver_support,adolescents;caregivers;parents,,"Instructions for the activity. Ask caregivers to form pairs or small groups of three or four. Or, if preferred, adapt this activity to be conducted in the whole group. Tell caregivers they have five minutes to think of one recent example of when their child wa"
WHO_EASE_INTERVENTION_2023,WHO_EASE_INTERVENTION_2023_d04baa2f_00432_2b4af3a007ba,Early Adolescent Skills for Emotions (EASE),interventions,direct_user_support,normal,en,communication_skill,stress;anxiety;low_mood;emotion_regulation;caregiver_support,adolescents;caregivers;parents,,"Discuss the activity. After five minutes, invite caregivers to share their ideas with the whole group. Ensure that caregivers explain: c what feeling their child experienced c what feeling the caregiver experienced c their idea for soothing. Validate caregiver"
WHO_EASE_INTERVENTION_2023,WHO_EASE_INTERVENTION_2023_d04baa2f_00433_3ae1305f695f,Early Adolescent Skills for Emotions (EASE),interventions,direct_user_support,normal,en,communication_skill,stress;anxiety;low_mood;emotion_regulation;caregiver_support,adolescents;caregivers;parents,,“We all have different ways that help to soothe children. Communicating with children in a calm and caring way and showing them that we are truly listening can help to soothe children when they are feeling distressed. We will now learn how to do this through a
WHO_EASE_INTERVENTION_2023,WHO_EASE_INTERVENTION_2023_d04baa2f_00434_f18a6294a404,Early Adolescent Skills for Emotions (EASE),interventions,direct_user_support,normal,en,communication_skill,stress;anxiety;low_mood;emotion_regulation;caregiver_support,adolescents;caregivers;parents,,"Instructions for the activity. Divide the group into pairs. In each pair, designate one caregiver as Person A and one caregiver as Person B. Give Person A in each pair, one of the Person A active listening (bad) examples below. Do this quietly so that each Per"
WHO_EASE_INTERVENTION_2023,WHO_EASE_INTERVENTION_2023_d04baa2f_00436_b51eae11c473,Early Adolescent Skills for Emotions (EASE),interventions,direct_user_support,normal,en,communication_skill,stress;anxiety;low_mood;emotion_regulation;caregiver_support,adolescents;caregivers;parents,,group psychological help for young adolescents impaired by distress in communities exposed to adversity Person A: active listening (bad examples) Give minimal eye contact to the person (look away from them). Look at the person but have your face angled downwar
WHO_EASE_INTERVENTION_2023,WHO_EASE_INTERVENTION_2023_d04baa2f_00437_8f09cf78075e,Early Adolescent Skills for Emotions (EASE),interventions,direct_user_support,normal,en,communication_skill,stress;anxiety;low_mood;emotion_regulation;caregiver_support,adolescents;caregivers;parents,,"Nod your head or use any other culturally relevant head gesture/ or head position. Nodding your head shows you are listening to the other person. Keep your body posture welcoming. For example, sit with your arms uncrossed, facing the person, sit a comfortable "
WHO_EASE_INTERVENTION_2023,WHO_EASE_INTERVENTION_2023_d04baa2f_00438_863dce8dbbcf,Early Adolescent Skills for Emotions (EASE),interventions,direct_user_support,normal,en,communication_skill,stress;anxiety;low_mood;emotion_regulation;caregiver_support,adolescents;caregivers;parents,,"c How did they feel when their partner behaved in this manner? c Did they feel that their partner was listening to them? At the end of the discussion, summarize. “When we use good active listening it shows our children that we are truly listening to them. This"
WHO_EASE_INTERVENTION_2023,WHO_EASE_INTERVENTION_2023_d04baa2f_00439_fe797148ce5f,Early Adolescent Skills for Emotions (EASE),interventions,direct_user_support,normal,en,psychoeducation,stress;anxiety;low_mood;emotion_regulation;caregiver_support,adolescents;caregivers;parents,,Caregiver activity 1.7. Quality time 20 minutes Better understand the importance of spending quality time with their child Overcome barriers to spending quality time together None Annex 13. Helpful hints for 1. Ask caregivers what quality time with their child
WHO_EASE_INTERVENTION_2023,WHO_EASE_INTERVENTION_2023_d04baa2f_00440_aba092d2b6c4,Early Adolescent Skills for Emotions (EASE),interventions,direct_user_support,normal,en,psychoeducation,stress;anxiety;low_mood;emotion_regulation;caregiver_support,adolescents;caregivers;parents,,"If caregivers do not mention these, then say quality time can be: c time spent with just the child/children and their caregiver(s); c time together as a family when attention is given to each child, individually; c any time when the child has their caregiver’s"
WHO_EASE_INTERVENTION_2023,WHO_EASE_INTERVENTION_2023_d04baa2f_00441_c07a5138aec6,Early Adolescent Skills for Emotions (EASE),interventions,direct_user_support,normal,en,psychoeducation,stress;anxiety;low_mood;emotion_regulation;caregiver_support,adolescents;caregivers;parents,,"Ask caregivers to share one benefit of spending quality time with their child. If caregivers do not mention these, then say that quality time: c demonstrates interest in a child and helps the child feel special; c can increase the bond and improve their relati"
